id_pedido,fecha,id_cliente,edad_cliente,categoria_producto,canal_venta,region,metodo_pago,precio_unitario,cantidad,descuento_pct,dias_entrega,rating,devuelto,monto_total
PED-14292,2025-02-23,2257,44.0,belleza,Web,Otras,Tarjeta de débito,5069.0,3,10,5.0,4.0,0,13686.3
PED-11026,2024-08-04,2543,69.0,Indumentaria,WEB,Otras,Tarjeta de crédito,20810.83,3,0,9.0,5.0,0,62432.49
PED-11278,2024-09-27,2276,36.0,electrónica, Web ,GBA,tarjeta de débito,202360.59,1,15,6.0,2.0,0,172006.5
PED-12411,2025-03-06,2058,28.0,Belleza,Web,Córdoba,Tarjeta de crédito,7544.47,5,20,9.0,5.0,0,30177.88
PED-12379,2024-05-15,2348,30.0,BELLEZA,web, GBA ,Tarjeta de débito,7526.34,1,10,3.0,4.0,0,6773.71
PED-14930,2024-10-17,1198,,electrónica,Web,Santa Fe,MercadoPago,140029.04,1,0,5.0,3.0,0,140029.04
PED-12328,2024-07-19,2364,32.0, Hogar ,Marketplace,Otras,MercadoPago,16941.47,2,0,6.0,5.0,0,33882.94
PED-10887,31/10/2024,2394,18.0,Hogar,,santa fe,tarjeta de crédito,38667.11,1,15,5.0,5.0,0,32867.04
PED-14562,2025-01-30,2219,41.0,Indumentaria,App,GBA,Tarjeta de crédito,29758.81,1,0,5.0,3.0,0,29758.81
PED-11282,2024-03-24,1357,18.0,Hogar,App,GBA,Tarjeta de crédito,36458.47,1,0,5.0,5.0,0,36458.47
PED-11898,2024-09-17,1121,28.0,Juguetes,web,CABA,Transferencia,8949.67,2,15,8.0,5.0,0,15214.44
PED-14710,2024-09-05,1926,0.0,Belleza,APP,CABA,,18587.17,1,0,9.0,5.0,0,18587.17
PED-14460,2025-04-22,2772,45.0,Electrónica,App,CABA,Tarjeta de crédito,179861.5,1,0,7.0,4.0,0,179861.5
PED-13797,2024-06-04,2168,21.0,Juguetes,Marketplace,Córdoba,Tarjeta de crédito,19832.98,1,25,9.0,1.0,0,14874.74
PED-14418,08/11/2024,1285,32.0,belleza,WEB,GBA,MercadoPago,17410.25,1,10,3.0,4.0,0,15669.22
PED-10767,2024-03-29,1477,33.0,Electrónica,Web,CABA,tarjeta de crédito,167913.72,1,5,4.0,4.0,0,159518.03
PED-14518,2024-09-30,1980,35.0,Indumentaria, Web ,Córdoba,tarjeta de crédito,41307.96,1,0,6.0,4.0,0,41307.96
PED-13668,2024-02-25,2278,22.0,Deportes,web,CABA,MercadoPago,48730.6,1,15,5.0,5.0,0,41421.01
PED-14496,2025-01-17,1109,,Indumentaria,marketplace,Córdoba,transferencia,28563.55,1,0,5.0,5.0,0,28563.55
PED-11391,2024-05-01,1953,30.0,INDUMENTARIA,App,CABA,Tarjeta de crédito,21522.73,2,0,9.0,3.0,0,43045.46
PED-13070,2024-09-01,1136,60.0,Belleza,App,CABA,Tarjeta de crédito,7694.77,1,0,6.0,5.0,0,7694.77
PED-13720,2024-09-27,1365,30.0,Hogar,Web, Otras ,tarjeta de crédito,67682.57,1,0,9.0,,0,67682.57
PED-12208,2024-05-08,1147,45.0,Hogar,MARKETPLACE,CABA,mercadopago,59853.78,1,5,3.0,1.0,0,56861.09
PED-10782,2024-06-27,1530,28.0,Juguetes,Marketplace,CABA,tarjeta de débito,4537.08,1,5,4.0,1.0,0,4310.23
PED-10647,2024-02-25,2195,44.0,Indumentaria,Web,Córdoba,Tarjeta de crédito,23441.03,1,0,1.0,5.0,1,23441.03
PED-13044,2025-03-11,1985,54.0,Belleza,Web,,Tarjeta de crédito,4218.51,1,0,2.0,4.0,0,4218.51
PED-13605,2025-03-09,1005,58.0, Indumentaria ,Marketplace,CABA,Efectivo,14825.53,1,15,3.0,2.0,0,12601.7
PED-13997,2024-01-26,1022,,Hogar,Web,GBA,Tarjeta de débito,38544.86,1,0,3.0,5.0,0,38544.86
PED-11484,2024-07-16,1199,18.0,Indumentaria,App,,TRANSFERENCIA,27000.74,1,25,3.0,4.0,0,20250.56
PED-13535,2024-08-17,1075,26.0,Electrónica,MARKETPLACE,CABA,Transferencia,47383.91,3,5,4.0,5.0,0,135044.14
PED-12056,2025-04-25,2180,37.0,Indumentaria,Web,GBA,tarjeta de débito,10637.55,1,0,11.0,1.0,0,10637.55
PED-12473,2024-01-07,1618,27.0,Deportes,Marketplace,GBA,Efectivo,36879.77,1,0,10.0,3.0,1,36879.77
PED-11057,2025-05-03,2288,65.0,Indumentaria,Web,Córdoba, Tarjeta de crédito ,24688.95,1,10,4.0,5.0,0,22220.06
PED-10798,2025-05-31,2534,23.0,Belleza,App,CABA,tarjeta de crédito,10545.32,2,10,5.0,3.0,1,18981.58
PED-14218,2024-04-16,2156,47.0,Indumentaria,App,Otras,,18836.71,1,0,3.0,5.0,0,18836.71
PED-13390,2024-03-11,1359,29.0,Deportes,Web,CABA,Tarjeta de crédito,41354.04,2,0,3.0,5.0,0,82708.08
PED-11110,2024-09-28,2207,24.0, Belleza ,Marketplace,mendoza,MercadoPago,10790.07,3,0,4.0,4.0,0,32370.21
PED-13178,2024-08-06,2552,40.0,hogar,Web,mendoza,MERCADOPAGO,61307.2,5,0,1.0,4.0,0,306536.0
PED-14890,2024-11-12,2183,57.0,Juguetes,Marketplace,Córdoba,Tarjeta de crédito,18297.86,1,5,2.0,2.0,0,17382.97
PED-10256,2024-10-06,2456,31.0,Electrónica,Web,gba,Tarjeta de crédito,196685.24,1,25,9.0,4.0,1,147513.93
PED-13646,10/08/2024,1149,31.0,ELECTRÓNICA,Marketplace,GBA,Transferencia,175980.24,1,0,6.0,4.0,0,175980.24
PED-11692,2024-09-20,1416,30.0, Hogar ,Web,CABA,Tarjeta de crédito,35879.97,5,0,10.0,3.0,0,179399.85
PED-10696,2024-10-15,2133,57.0,Hogar,Web,Santa Fe,Tarjeta de débito,32313.98,2,0,3.0,3.0,0,64627.96
PED-10966,2024-12-24,1433,82.0,Belleza,Web,GBA,Efectivo,16386.42,1,15,6.0,3.0,0,0.0
PED-10132,2024-09-15,2467,18.0, Belleza ,Marketplace,Santa Fe,Tarjeta de débito,19274.08,2,0,7.0,1.0,0,38548.16
PED-10213,2025-04-17,1051,31.0,Indumentaria,web,GBA,Tarjeta de débito,37638.61,1,0,999.0,5.0,0,37638.61
PED-12445,2024-08-10,1336,27.0,ELECTRÓNICA, Marketplace ,caba,tarjeta de débito,154701.28,1,0,3.0,4.0,0,154701.28
PED-10200,2024-07-26,1394,34.0,Juguetes,WEB,GBA,TARJETA DE DÉBITO,15336.67,1,10,8.0,3.0,0,13803.0
PED-11288,2024-01-21,2719,22.0, Indumentaria ,app,GBA,Tarjeta de crédito,27349.66,3,10,1.0,4.0,0,73844.08
PED-10059,2024-06-10,1325,42.0, Indumentaria , Web ,gba,Tarjeta de débito,25238.99,1,15,2.0,4.0,0,21453.14
PED-11301,2024-07-26,1216,45.0,Belleza,Marketplace,GBA,Tarjeta de crédito,11679.07,1,0,4.0,1.0,0,11679.07
PED-12883,2024-06-09,1863,52.0,Hogar,Web,GBA,Transferencia,41552.9,1,0,3.0,4.0,0,41552.9
PED-14109,2025-01-09,1339,39.0,Electrónica,app,Otras,Transferencia,120690.48,1,5,1.0,,0,114655.96
PED-12872,21/03/2025,2326,58.0,Hogar,Web,GBA,Tarjeta de débito,47044.93,2,0,6.0,4.0,0,94089.86
PED-11315,2024-07-24,2642,56.0,Juguetes,Web,GBA,Tarjeta de débito,12950.06,1,0,7.0,2.0,0,12950.06
PED-12207,2024-01-16,2408,19.0,Deportes,Web,CABA,Tarjeta de crédito,52549.07,1,0,4.0,5.0,0,52549.07
PED-10429,2024-06-11,1446,20.0,Deportes,Web,GBA,MercadoPago,32939.94,1,0,7.0,,0,32939.94
PED-14583,2025-02-28,1099,,Indumentaria,App,CABA,Tarjeta de crédito,15157.86,4,0,7.0,4.0,0,60631.44
PED-11141,2024-08-30,2782,40.0,Indumentaria,Web,CABA,TARJETA DE DÉBITO,26365.07,5,0,3.0,5.0,0,131825.35
PED-10555,2024-03-18,1762,44.0, Electrónica ,Marketplace,GBA,TARJETA DE CRÉDITO,92092.48,1,15,5.0,5.0,1,78278.61
PED-10626,2024-08-20,1285,19.0,Indumentaria,Web,Mendoza,Tarjeta de débito,33477.07,1,10,6.0,4.0,0,30129.36
PED-11668,2024-06-15,1247,37.0,Deportes,App, CABA ,Tarjeta de crédito,33361.29,1,0,3.0,4.0,0,33361.29
PED-10762,2025-01-13,1242,18.0,Belleza,Marketplace,Otras, Tarjeta de débito ,12318.46,1,10,8.0,5.0,0,11086.61
PED-13218,2025-02-23,1420,46.0,Deportes, Marketplace ,Santa Fe, Efectivo ,24622.61,1,0,4.0,3.0,0,24622.61
PED-11247,2025-04-28,1565,31.0,Electrónica,app,CABA,Tarjeta de crédito,117206.74,1,0,2.0,,0,117206.74
PED-10616,2024-07-13,1087,62.0,Deportes,App,CABA,Tarjeta de débito,44101.42,2,20,7.0,4.0,0,70562.27
PED-13435,22/03/2024,2512,44.0, Belleza ,Web,CABA,Tarjeta de crédito,10778.36,4,0,1.0,,1,43113.44
PED-13145,2025-06-09,2057,22.0,Hogar,Web,Santa Fe,MercadoPago,70961.74,1,0,2.0,,0,70961.74
PED-14233,2025-02-13,2119,34.0,Hogar,App,CABA,Tarjeta de crédito,24560.34,1,20,1.0,,0,19648.27
PED-11498,2024-07-03,1820,36.0,ELECTRÓNICA,,caba,Tarjeta de crédito,166888.93,1,0,4.0,5.0,0,166888.93
PED-11273,2025-05-30,1474,43.0,Electrónica,web,Santa Fe,tarjeta de débito,188438.24,1,0,4.0,5.0,0,188438.24
PED-10794,2024-10-15,2014,55.0,Juguetes,Marketplace,Córdoba,Efectivo,18286.14,2,0,1.0,5.0,0,36572.28
PED-13400,2024-06-19,2350,,Juguetes,App, Santa Fe ,Tarjeta de débito,6168.99,1,25,5.0,4.0,0,4626.74
PED-13758,2025-02-15,2387,,Hogar,App,córdoba,Tarjeta de crédito,16096.43,1,0,3.0,,0,0.0
PED-10433,2024-03-14,2195,,INDUMENTARIA,App,Córdoba,Tarjeta de crédito,23786.81,1,0,,4.0,1,23786.81
PED-12727,2025-06-16,1747,39.0,BELLEZA,Web,CABA,Tarjeta de crédito,13107.2,1,10,5.0,5.0,0,11796.48
PED-10635,2024-08-01,2665,37.0,Belleza,Web,Córdoba, Tarjeta de débito ,17464.63,1,15,1.0,4.0,0,14844.94
PED-10948,2025-06-15,1440,34.0,Deportes,App,Otras,Tarjeta de crédito,58928.12,1,5,4.0,4.0,0,55981.71
PED-14377,2025-03-10,1075,30.0,Belleza,Web,gba,TARJETA DE CRÉDITO,9541.55,2,0,6.0,4.0,0,19083.1
PED-14276,2025-01-20,1102,18.0, Belleza , App ,GBA,TARJETA DE CRÉDITO,14241.78,2,15,4.0,5.0,0,24211.03
PED-11934,20/06/2024,2301,38.0,DEPORTES,Web, CABA ,Tarjeta de crédito,37539.12,1,0,6.0,5.0,0,37539.12
PED-13909,2024-04-14,2687,42.0,Indumentaria,web,Santa Fe,Transferencia,23636.63,2,0,1.0,1.0,0,47273.26
PED-11817,2024-08-18,2032,35.0,hogar,Web,otras,Tarjeta de crédito,56956.23,1,25,3.0,5.0,0,42717.17
PED-12183,2025-04-20,1876,41.0,BELLEZA,,Mendoza,efectivo,14121.63,2,0,1.0,4.0,0,28243.26
PED-12136,2025-02-26,1130,33.0, Hogar ,,Santa Fe,Tarjeta de débito,28107.32,1,0,2.0,5.0,0,28107.32
PED-10947,2025-01-30,1529,41.0,Indumentaria,Marketplace,Otras,Tarjeta de débito,40627.01,1,20,3.0,1.0,1,32501.61
PED-14384,2024-10-01,2760,19.0,electrónica, App ,GBA,TARJETA DE DÉBITO,80052.01,1,15,8.0,5.0,0,68044.21
PED-12501,2025-03-23,2102,35.0,Hogar,Marketplace,CABA,Tarjeta de débito,50541.16,1,0,4.0,,0,50541.16
PED-12635,2024-07-06,1815,18.0,Belleza,Web,Otras,Tarjeta de crédito,15293.44,1,0,5.0,5.0,0,15293.44
PED-12559,2024-04-26,1368,29.0,Deportes,app,GBA,efectivo,37094.22,1,0,4.0,5.0,0,37094.22
PED-14190,2025-01-22,2066,32.0,Juguetes,App, CABA ,TARJETA DE DÉBITO,14705.01,5,10,7.0,3.0,1,66172.54
PED-14782,2025-01-10,2137,28.0,Electrónica,App,GBA,efectivo,228677.1,1,0,5.0,5.0,0,228677.1
PED-10653,2025-01-20,1206,21.0,BELLEZA,Marketplace,GBA,Tarjeta de crédito,11169.09,2,5,5.0,4.0,0,21221.27
PED-13350,2024-01-18,1585,32.0,Indumentaria,Marketplace,CABA,Tarjeta de débito,19484.57,1,0,4.0,3.0,0,19484.57
PED-10768,2025-02-05,2017,42.0,Deportes,Marketplace,Otras,Tarjeta de débito,40096.56,1,0,7.0,5.0,0,40096.56
PED-14475,2024-07-05,1136,47.0,Electrónica,Marketplace,Santa Fe,Tarjeta de crédito,100275.11,1,0,5.0,,0,100275.11
PED-12276,2024-04-24,1649,43.0,Indumentaria,APP,Santa Fe,transferencia,30743.09,1,0,6.0,5.0,0,30743.09
PED-11039,2025-06-07,2688,31.0,Electrónica,Web,Otras,Tarjeta de crédito,130572.28,1,0,4.0,5.0,0,130572.28
PED-14957,2024-04-06,2161,,ELECTRÓNICA,Web,Otras,Tarjeta de débito,82746.14,5,10,3.0,5.0,0,372357.63
PED-13933,2024-03-10,2341,,Juguetes,Marketplace,GBA,Tarjeta de crédito,8719.5,1,0,1.0,3.0,0,8719.5
PED-11154,2024-04-08,1015,27.0,BELLEZA,App,Otras,,2270.68,3,0,4.0,3.0,0,6812.04
PED-14522,2025-02-24,2469,37.0,Belleza,App,otras, MercadoPago ,9939.92,2,5,3.0,4.0,0,18885.85
PED-12247,2024-03-15,1344,33.0,Electrónica,App,CABA,Tarjeta de crédito,156154.88,1,15,2.0,5.0,0,132731.65
PED-13754,2024-04-29,2457,47.0,Indumentaria,Web,CABA,MercadoPago,7690.3,1,0,5.0,4.0,0,7690.3
PED-10405,2025-03-20,1643,47.0,Electrónica,App,GBA,MercadoPago,171107.86,1,0,5.0,5.0,0,171107.86
PED-13199,2024-09-14,1593,43.0,Juguetes, App ,otras,Tarjeta de crédito,12602.06,2,0,8.0,5.0,0,25204.12
PED-10660,2025-05-22,2405,26.0,Belleza,App,CABA,Tarjeta de crédito,13383.24,2,0,4.0,,0,26766.48
PED-10260,29/06/2024,1481,33.0,hogar,App,otras, Transferencia ,67818.92,2,0,3.0,4.0,0,135637.84
PED-11157,2025-02-22,1127,0.0,Electrónica, Marketplace ,GBA,MercadoPago,126707.42,1,10,7.0,4.0,0,114036.68
PED-10625,2025-05-27,2736,28.0,deportes,,GBA,Tarjeta de débito,35121.63,1,0,1.0,1.0,0,35121.63
PED-13735,2024-08-14,2789,33.0,Belleza,Web,Córdoba,Transferencia,11487.5,1,0,6.0,1.0,0,11487.5
PED-12895,2024-12-22,2613,26.0,Belleza,App,CABA,TARJETA DE CRÉDITO,8712.32,1,15,9.0,4.0,0,7405.47
PED-14543,27/06/2024,1643,32.0,Belleza,App,CABA,MercadoPago,14190.13,1,20,3.0,4.0,0,11352.1
PED-11905,2024-08-07,2602,30.0,DEPORTES,Marketplace,córdoba,Tarjeta de débito,44243.8,1,0,4.0,5.0,1,44243.8
PED-10097,10/02/2025,2081,41.0,Hogar,Web,Santa Fe,Tarjeta de crédito,62075.1,1,25,13.0,1.0,0,46556.32
PED-10176,2024-12-14,2357,33.0,Electrónica,Marketplace,Mendoza,Tarjeta de crédito,220904.36,1,5,7.0,,0,209859.14
PED-10875,2024-05-27,1971,34.0,Juguetes,Web,OTRAS,Efectivo,17229.43,1,0,6.0,5.0,0,17229.43
PED-14853,2024-08-09,1486,45.0,Indumentaria,Marketplace,GBA,MERCADOPAGO,21458.15,1,0,3.0,5.0,0,21458.15
PED-10419,2025-04-28,1058,55.0, Belleza ,App,CABA,Tarjeta de crédito,16931.59,2,10,3.0,4.0,0,30476.86
PED-12432,2025-01-21,2120,42.0,Indumentaria,Web,GBA,Transferencia,-18285.22,1,10,4.0,5.0,0,16456.7
PED-14227,13/12/2024,1898,33.0,ELECTRÓNICA,marketplace,GBA,TARJETA DE CRÉDITO,141482.7,1,0,2.0,5.0,0,141482.7
PED-12906,2025-03-25,1045,18.0, Hogar ,App,GBA,Efectivo,37733.11,3,20,1.0,5.0,0,0.0
PED-14299,2024-05-27,2020,37.0,Hogar,Marketplace,GBA,Tarjeta de débito,30229.02,1,0,3.0,1.0,0,30229.02
PED-11193,14/12/2024,2752,28.0,Indumentaria,Web,CABA,Transferencia,17239.73,2,0,999.0,4.0,0,34479.46
PED-10113,2024-06-19,1406,38.0,Electrónica,App,CÓRDOBA, Tarjeta de crédito ,234115.55,1,0,8.0,3.0,0,234115.55
PED-12616,2024-10-18,2720,21.0,BELLEZA,Web,GBA,Tarjeta de crédito,11181.4,3,0,10.0,5.0,0,33544.2
PED-12099,2025-02-03,1275,32.0,Electrónica, App ,CABA,Transferencia,219307.16,1,0,1.0,5.0,0,219307.16
PED-14312,2024-11-12,1318,60.0,Deportes,Web,gba,tarjeta de crédito,69334.38,1,15,8.0,1.0,0,58934.22
PED-14243,2024-11-11,1433,46.0,Deportes,Marketplace, GBA ,tarjeta de crédito,54458.36,1,0,4.0,5.0,0,54458.36
PED-10594,2024-04-15,1193,19.0,JUGUETES,app,Santa Fe,Transferencia,13786.2,1,20,3.0,4.0,1,11028.96
PED-12073,2025-05-19,1274,22.0,Juguetes,web,GBA,MercadoPago,14147.67,1,5,5.0,5.0,0,13440.29
PED-12960,04/10/2024,2601,47.0,Belleza,App,Santa Fe,tarjeta de crédito,10924.49,1,15,7.0,5.0,0,9285.82
PED-11735,2025-02-09,2223,26.0,Belleza,Web,SANTA FE,Tarjeta de débito,12877.46,1,0,8.0,5.0,0,12877.46
PED-10549,2025-03-12,1880,30.0,Deportes, App ,Santa Fe,Tarjeta de débito,38019.86,1,5,4.0,5.0,0,36118.87
PED-10693,18/03/2025,2554,,Hogar,Web,GBA,Tarjeta de crédito,31899.52,1,0,6.0,5.0,0,31899.52
PED-10187,2024-10-24,1955,66.0,Hogar,Web,SANTA FE,Transferencia,61126.03,2,0,4.0,4.0,0,122252.06
PED-14084,27/01/2025,1907,38.0,Juguetes,Web,CABA,tarjeta de crédito,18953.54,1,0,11.0,4.0,0,18953.54
PED-11829,2025-02-08,2668,48.0,Deportes,Web,Otras,Tarjeta de crédito,50558.32,1,25,9.0,1.0,0,37918.74
PED-13507,13/07/2024,1197,39.0,Hogar,App,CABA,Transferencia,49805.54,1,0,1.0,4.0,0,49805.54
PED-13423,2024-02-26,1424,61.0,Electrónica,WEB,CABA,Tarjeta de débito,55294.05,1,0,2.0,5.0,1,55294.05
PED-10562,2024-02-03,1454,56.0,Indumentaria,Web,CABA,mercadopago,29253.81,1,25,8.0,2.0,0,21940.36
PED-11580,2024-12-08,2476,48.0,Electrónica,marketplace,Santa Fe,Efectivo,118935.41,1,0,,3.0,0,118935.41
PED-10913,2024-01-08,2207,21.0,Indumentaria,WEB,otras,Transferencia,32891.6,1,0,2.0,4.0,0,32891.6
PED-12047,2025-06-25,1516,41.0,Hogar,APP,GBA,Efectivo,53552.97,2,0,5.0,3.0,0,107105.94
PED-13943,10/12/2024,1929,37.0,JUGUETES,App,Córdoba,Tarjeta de crédito,16663.66,2,0,,5.0,0,33327.32
PED-13760,2025-02-09,1039,45.0,Juguetes,MARKETPLACE,,Tarjeta de crédito,12702.8,1,0,8.0,5.0,0,12702.8
PED-10662,2025-05-20,1687,41.0,Belleza,App,Mendoza,TARJETA DE CRÉDITO,11957.13,1,0,6.0,4.0,0,11957.13
PED-13813,29/12/2024,2498,19.0,Hogar,web,Otras,Transferencia,41002.51,1,0,4.0,5.0,0,41002.51
PED-11831,2025-04-15,2638,,Deportes, App ,GBA,Efectivo,531118.5271050604,1,0,3.0,,0,36923.68
PED-12998,2024-06-29,2684,18.0,Indumentaria,App,CABA,Tarjeta de débito,29557.27,1,0,7.0,5.0,0,29557.27
PED-13315,2024-10-03,1711,48.0,DEPORTES,Marketplace,Santa Fe,Tarjeta de débito,66144.71,1,0,2.0,5.0,0,66144.71
PED-14811,2025-01-18,1511,48.0,Belleza,App,Córdoba,MercadoPago,10506.97,2,15,5.0,1.0,0,17861.85
PED-11836,2024-08-29,2786,44.0,Hogar,APP,GBA,Tarjeta de débito,67420.62,5,15,5.0,1.0,0,286537.63
PED-11991,2025-05-05,1973,36.0,Juguetes,App,mendoza,Tarjeta de crédito,20956.33,1,0,5.0,4.0,0,20956.33
PED-11621,2025-01-19,1038,47.0,Indumentaria,WEB,GBA,TRANSFERENCIA,28822.75,1,0,3.0,3.0,0,28822.75
PED-14557,2024-12-04,1320,48.0,electrónica,Web,Santa Fe,Efectivo,206617.79,2,5,6.0,,0,392573.8
PED-13855,29/09/2024,1206,26.0,ELECTRÓNICA,App,Santa Fe, Tarjeta de crédito ,187346.38,1,0,4.0,5.0,0,187346.38
PED-14449,2025-05-10,2327,32.0,Hogar,Web,GBA,mercadopago,87587.72,1,0,5.0,4.0,0,87587.72
PED-13697,2025-04-30,1591,27.0,Deportes,APP,CABA, Transferencia ,25242.28,1,10,8.0,5.0,0,22718.05
PED-10454,2024-08-04,1718,28.0,Belleza, Web ,Mendoza,Efectivo,10012.89,1,0,3.0,4.0,0,10012.89
PED-13176,2025-03-14,1804,51.0,Hogar,Web,Córdoba,Tarjeta de crédito,65630.11,1,0,2.0,5.0,0,65630.11
PED-12547,2025-05-23,1504,29.0,Electrónica,Web,CABA,Tarjeta de crédito,105366.2,1,0,1.0,4.0,0,105366.2
PED-12970,2024-06-02,1733,43.0,INDUMENTARIA,Web,GBA,MercadoPago,16942.13,1,0,6.0,5.0,0,16942.13
PED-13104,2025-03-27,1080,46.0,Belleza,web,Otras,Efectivo,12960.17,2,0,7.0,4.0,0,25920.34
PED-10530,2024-01-05,1789,18.0,Belleza,Web,Otras,Efectivo,14801.67,2,0,8.0,5.0,0,29603.34
PED-13524,2024-03-10,1385,27.0,Electrónica,WEB,Córdoba,MercadoPago,173232.15,1,0,1.0,3.0,0,173232.15
PED-11964,2024-03-28,1961,37.0,Electrónica,App,GBA,EFECTIVO,157856.33,2,0,2.0,5.0,0,315712.66
PED-14417,2025-01-01,1772,42.0,Electrónica,Web,Santa Fe,Transferencia,229049.94,1,20,,4.0,0,183239.95
PED-11475,2024-09-07,1508,47.0,Electrónica,App,Otras,Efectivo,184704.94,2,0,5.0,1.0,0,369409.88
PED-11907,2024-08-10,2492,33.0,Electrónica,WEB,CABA,Tarjeta de crédito,142726.21,4,5,1.0,5.0,0,542359.6
PED-14840,2024-05-31,1120,35.0,Deportes,Marketplace,CABA,Tarjeta de crédito,14953.77,1,0,3.0,5.0,0,14953.77
PED-13556,2024-06-14,2715,34.0,Hogar,Web,GBA,MercadoPago,500.0,1,10,5.0,3.0,0,450.0
PED-11764,2024-04-04,1211,48.0,Hogar,App,CABA,Tarjeta de débito,67501.94,1,0,6.0,5.0,0,67501.94
PED-11850,2025-02-25,1988,23.0,Indumentaria,App,CABA,Transferencia,14661.93,1,20,3.0,4.0,1,11729.54
PED-12565,2025-04-20,1051,39.0,Indumentaria,App,córdoba,MercadoPago,23561.97,2,0,6.0,,0,47123.94
PED-11492,2024-08-29,2718,57.0,Electrónica,Web, Otras ,Tarjeta de crédito,215298.74,1,0,4.0,,0,215298.74
PED-11312,2025-01-12,1551,34.0,Indumentaria,App,Córdoba,Tarjeta de débito,9424.1,1,0,4.0,4.0,0,9424.1
PED-12782,2025-06-24,2180,65.0,ELECTRÓNICA,Web,,Tarjeta de débito,170933.94,2,0,9.0,4.0,0,341867.88
PED-14868,2024-01-01,1384,36.0,indumentaria,Marketplace,CABA,Transferencia,25635.83,1,0,2.0,1.0,1,25635.83
PED-13900,2024-05-31,2686,22.0,Hogar,App,otras, Tarjeta de débito ,23029.16,1,0,4.0,4.0,0,23029.16
PED-11481,2024-01-01,2016,,ELECTRÓNICA,Web,CABA,Tarjeta de crédito,23664.71,1,0,4.0,4.0,0,23664.71
PED-12693,2024-10-16,2495,28.0,Indumentaria,Web,santa fe,TARJETA DE CRÉDITO,24715.13,1,0,1.0,5.0,0,24715.13
PED-12137,2024-06-25,2503,32.0,Electrónica,WEB,Santa Fe,Tarjeta de débito,174048.99,1,5,3.0,5.0,0,165346.54
PED-14812,2024-08-03,1518,45.0,Belleza,web,GBA,MercadoPago,12174.56,1,0,6.0,4.0,0,12174.56
PED-13250,31/12/2024,1736,40.0, Deportes ,Web,Córdoba,Tarjeta de crédito,45949.61,1,25,3.0,4.0,0,34462.21
PED-11508,2025-01-18,2323,34.0,ELECTRÓNICA,App,Otras,Tarjeta de crédito,271215.04,1,0,8.0,4.0,0,271215.04
PED-11127,2024-12-09,1206,24.0,INDUMENTARIA,App,CABA,Tarjeta de débito,30463.1,1,5,3.0,4.0,0,28939.94
PED-14985,2025-03-01,2420,23.0,ELECTRÓNICA,Marketplace,Otras,Transferencia,336132.44,1,0,3.0,4.0,0,336132.44
PED-10101,05/08/2024,1515,30.0,ELECTRÓNICA,Web,GBA,Efectivo,156675.79,1,0,5.0,5.0,0,156675.79
PED-10568,13/03/2025,1045,27.0,Electrónica,App,GBA,MercadoPago,129855.19,2,0,5.0,5.0,0,259710.38
PED-13098,2025-06-08,1255,50.0,Indumentaria,Web,CABA,MercadoPago,25546.43,5,0,7.0,4.0,0,127732.15
PED-13557,2025-02-18,1848,53.0,Juguetes,Marketplace,CABA,Tarjeta de crédito,14056.35,1,5,9.0,5.0,0,13353.53
PED-12549,2024-04-08,2759,37.0,ELECTRÓNICA,App,GBA,Transferencia,178018.21,1,5,4.0,5.0,0,169117.3
PED-12599,2024-11-15,1919,39.0,ELECTRÓNICA,App, CABA ,MercadoPago,238531.35,1,20,2.0,5.0,0,190825.08
PED-10840,2024-12-11,1358,33.0,Belleza,Web,Mendoza,MercadoPago,11197.86,1,0,5.0,3.0,0,11197.86
PED-13533,2024-04-13,1118,27.0,juguetes,Web,,MercadoPago,22476.03,1,0,8.0,4.0,0,22476.03
PED-13570,2024-12-04,2116,46.0,BELLEZA,App,CABA,efectivo,13121.81,1,5,4.0,5.0,0,12465.72
PED-14437,2025-05-20,2574,41.0,hogar,Web,gba,TARJETA DE CRÉDITO,686317.9875952302,1,0,6.0,5.0,0,47713.24
PED-10818,2024-01-23,1238,47.0,indumentaria,App,Otras,Tarjeta de débito,8153.96,1,20,4.0,5.0,0,6523.17
PED-12010,2024-01-20,1392,41.0,Indumentaria, App ,CABA,Tarjeta de crédito,11797.63,1,0,7.0,5.0,0,11797.63
PED-12705,2024-11-20,2341,18.0,ELECTRÓNICA,Web,gba,TARJETA DE CRÉDITO,170273.26,1,0,5.0,4.0,0,170273.26
PED-12808,2024-06-08,2190,47.0,INDUMENTARIA,Web, Otras ,tarjeta de débito,15646.03,1,0,6.0,4.0,1,15646.03
PED-10859,2024-12-12,1734,37.0,Juguetes,APP,CABA,MercadoPago,8551.17,1,0,5.0,4.0,0,8551.17
PED-11291,2025-03-28,1740,22.0,Belleza,App,gba,Tarjeta de crédito,14844.17,1,0,5.0,,0,14844.17
PED-13497,2025-05-28,2486,37.0,HOGAR, App ,Otras,transferencia,28532.85,1,0,7.0,5.0,0,28532.85
PED-10170,23/05/2024,1104,45.0,Indumentaria,Web,Otras,Tarjeta de débito,25034.78,1,0,3.0,3.0,0,25034.78
PED-11837,2025-05-07,2146,22.0,Belleza,App,Santa Fe,Transferencia,10554.44,1,20,1.0,4.0,0,8443.55
PED-12133,2024-12-19,1125,43.0,Juguetes,Web,Otras,Transferencia,8391.6,1,10,5.0,4.0,1,7552.44
